date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:59:35	35876/35876	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/components/popovers.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/components/popovers.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:37	42084/42084	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/components/progress.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/components/progress.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:38	45774/45774	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/components/tables.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/components/tables.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:38	35717/35717	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/components/tooltips.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/components/tooltips.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:39	38792/38792	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/components/typography.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/components/typography.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:40	28775/28775	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/components/video.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/components/video.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:40	27955/27955	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/plugins/bootstrap-switch.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/plugins/bootstrap-switch.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:41	27477/27477	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/plugins/datetimepicker.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/plugins/datetimepicker.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:41	32081/32081	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/plugins/fileupload-jasny.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/plugins/fileupload-jasny.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
20:59:41	26724/26724	---MCZ	200	added ('OK')	text/html	date:Fri,%2027%20Mar%202020%2015:08:49%20GMT	https://demos.creative-tim.com/material-kit-pro/docs/2.1/plugins/jquery-tagsinput.html	C:/Users/FARHAN%20SADIQ%20MAHI/Desktop/WEBS/Wait/demos.creative-tim.com/material-kit-pro/docs/2.1/plugins/jquery-tagsinput.html	(from https://demos.creative-tim.com/material-kit-pro/docs/2.1/getting-started/introduction.html)
